id,name,similar
4fd08daa,Paul-Hecke-Jan,"['Rúben Dias', 'Eric García', 'Adam Webster', 'Danilo Pereira', 'Lewis Dunk', 'Cristian Romero', 'Gian Marco Ferrari', 'Sinaly Diomande', 'Edmond Tapsoba', 'Andreas Christensen']"
501055d8,Karim-Adeyemi,"['Harvey Barnes', 'Rafael Leão', 'Takefusa Kubo', 'Gabriel Martinelli', 'Bryan Mbeumo', 'Arnaud Nordin', 'Iñaki Williams', 'Amine Adli', 'Jarrod Bowen', 'Marcus Rashford']"
505486d6,Victor-Bernth-Kristiansen,"['Aihen Muñoz', 'Zeki Çelik', 'Damián Suárez', 'Valentin Gendrey', 'Isaac Carcelen', 'Frederic Guilbert', 'Carlos Neva', 'Antonino Gallo', 'Diego Rico', 'Arnau Martinez']"
5069b796,Achraf-Dari,"['Ardian Ismajli', 'Angelo Ogbonna', 'Niklas Stark', 'Matteo Lovato', 'Luiz Felipe', 'Germán Pezzella', 'Stefan Savić', 'Gabriel Paulista', 'Jan Bednarek', 'Isak Hien']"
507c7bdf,Bruno-Fernandes,
5083a734,Yangel-Herrera,"['Scott McTominay', 'Adrien Rabiot', 'Joelinton', 'Sergej Milinković-Savić', 'Saúl Ñíguez', 'Marshall Munetsi', 'Nicolás Domínguez', 'Gavi', 'Davide Frattesi', 'Lucas Tousart']"
50871bcc,Thorgan-Hazard,
5132b92c,Lucas-Oliveira-Rosa,"['Issa Kaboré', 'Lucas Digne', 'Adrià Pedrosa', 'Alfonso Espino', 'José Luis Gayà', 'Vladimír Coufal', 'Javi Galán', 'Danny da Costa', 'Arkadiusz Reca', 'Issiaga Sylla']"
514270e8,Youssef-Maziz,
5148dcc5,Martin-Terrier,"['Florian Sotoca', 'Adrien Thomasson', 'Florent Mollet', 'Marius Bülter', 'Angelo Fulgini', 'Fares Chaïbi', 'Teun Koopmeiners', 'Bryan Mbeumo', 'Jonathan Bamba', 'Kaoru Mitoma']"
5167c97e,Massadio-Haidara,
518f2234,Alex-Baena,
51a3c4c8,Felipe-,"['Willy Boly', 'Boubakar Kouyaté', 'James Tarkowski', 'Ivan Ordets', 'Julian Chabot', 'Ethan Pinnock', 'Alberto Dossena', 'Keven Schlotterbeck', 'Brendan Chardonnet', 'Leandro Cabrera']"
51c30111,Sanjin-Prcic,"['Declan Rice', 'Oriol Romeu', 'Harry Winks', 'Azor Matusiwa', 'Rominigue Kouamé', 'Ylber Ramadani', 'Stijn Spierings', 'Youssouf Ndayishimiye', 'Manuel Locatelli', 'Cheick Doucouré']"
51cf8561,Oleksandr-Zinchenko,"['Yuri Berchiche', 'Lucas Hernández', 'Giovanni Di Lorenzo', 'Matteo Ruggeri', 'Theo Hernández', 'Mathías Olivera', 'Hamari Traoré', 'Pervis Estupiñán', 'Jules Koundé', 'Diogo Dalot']"
51dbeea9,Thilo-Kehrer,
5219ab4a,Jonathan-Clauss,"['Pervis Estupiñán', 'Pedro Porro', 'Álex Grimaldo', 'Achraf Hakimi', 'Federico Dimarco', 'Joakim Mæhle', 'Noussair Mazraoui', 'Trent Alexander-Arnold', 'Darlin Yongwa', 'Benjamin Henrichs']"
526ea7cc,Amos-Pieper,"['Andrei Girotto', 'Matthias Ginter', 'Keven Schlotterbeck', 'Yeray Álvarez', 'Brendan Chardonnet', 'Joachim Andersen', 'Danilho Doekhi', 'Maximilian Wöber', 'Diogo Leite', 'Cristian Romero']"
527f063d,Edinson-Cavani,"['Roger Martí', 'Hugo Duro', 'Willian José', 'Borja Iglesias', 'Francesco Caputo', 'Vedat Muriqi', 'Raúl Jiménez', 'Andrea Pinamonti', 'Milan Đurić', 'Sergio Camello']"
528492ea,Alfred-Duncan,"['Gonzalo Melero', 'Sergi Darder', 'Ivan Ilić', 'John McGinn', 'Aimar Oroz', 'Moi Gómez', 'Monchu', 'Răzvan Marin', 'Rolando Mandragora', 'Nicolò Fagioli']"
5294a83f,Luis-Alberto,"['Pascal Groß', 'Dominik Szoboszlai', 'Rodrigo De Paul', 'Harvey Elliott', 'Branco van den Boomen', 'Nicolò Barella', 'Lovro Majer', 'Teun Koopmeiners', 'Christian Eriksen', 'Kevin Stöger']"
529f49ab,Thomas-Partey,"['William Carvalho', 'Yves Bissouma', 'Valentin Rongier', 'Samuel Moutoussamy', 'Pierre Højbjerg', 'Declan Rice', 'Moisés Caicedo', 'Benjamin André', 'Matteo Pessina', 'Aurélien Tchouaméni']"
52ec54d0,Leonardo-Bonucci,"['Angelo Ogbonna', 'Aridane Hernández', 'Pablo Marí', 'Ardian Ismajli', 'Christophe Hérelle', 'Domingos Duarte', 'Erik Palmer-Brown', 'Raúl Albiol', 'Issa Diop', 'Warmed Omari']"
53070b63,Paulinho-,
5313ed43,Seko-Fofana,"['Iván Martín', 'Jonathan Bamba', 'Lee Kang-in', 'Julian Brandt', 'Martin Ødegaard', 'Romano Schmid', 'Lazar Samardzic', 'Gabriel Veiga', 'İlkay Gündoğan', 'Takefusa Kubo']"
532e1e4f,Pau-Torres,"['Edmond Tapsoba', 'Mario Hermoso', 'Manuel Akanji', 'Axel Disasi', 'Eric García', 'Rúben Dias', 'Chancel Mbemba', 'Jules Koundé', 'Joško Gvardiol', 'Danilo Pereira']"
5360a956,Gabriel-Vidovic,
53cad200,Cesar-Azpilicueta,
540ec57b,Yeremi-Pino,
546c7f68,Gino-Infantino,
5487adcd,Abdul-Mumin,"['Srđan Babić', 'Erik Palmer-Brown', 'Sebastiano Luperto', 'Fali', 'Bamo Meïté', 'Joseph Aidoo', 'Germán Pezzella', 'Jonathan Tah', 'Florent Ogier', 'Domingos Duarte']"
54b4dc4e,Kerem-Demirbay,"['Marc Roca', 'Monchu', 'Douglas Luiz', 'Enzo Fernández', 'Rúben Neves', 'Casemiro', 'Niklas Schmidt', 'Nicolás Domínguez', 'Wataru Endo', 'Corentin Tolisso']"
54bcdeb0,Gonzalo-Plata,"['Jordan Ayew', 'Luiz Henrique', 'Hirving Lozano', 'Ritsu Doan', 'Lucas Ocampos', 'Mykhailo Mudryk', 'Mattia Zaccagni', 'Elba Rashani', 'Adri Embarba', 'Érik Lamela']"
54e4866f,Vincenzo-Grifo,
54e53b7e,Gianluca-Caprari,"['Tommaso Baldanzi', 'Willian', 'Muhammed Cham', 'Rodri', 'Alex Iwobi', 'Mario Götze', 'Romain Faivre', 'Sergio Canales', 'Pedro', 'Nedim Bajrami']"
55126f3b,Koke-,"['Daniel Parejo', 'Pedro Chirivella', 'Jorginho', 'Johan Gastien', 'Fabinho', 'Maxime Lopez', 'Salis Abdul Samed', 'Sofyan Amrabat', 'Julian Weigl', 'Stijn Spierings']"
5515376c,Trevoh-Chalobah,"['Piero Hincapié', 'Joško Gvardiol', 'Armando Izzo', 'Ibrahima Konaté', 'Sinaly Diomande', ""Danilo D'Ambrosio"", 'Mohamed Simakan', 'Danilo Pereira', 'Waldemar Anton', 'Pierre Kalulu']"
5521f419,Adam-Hlozek,
5526deb1,Tommy-Doyle,
554bcc91,Arne-Engels,"['James Garner', 'Mehdi Bourabia', 'Gerard Gumbau', 'Jon Moncayola', 'Maximilian Eggestein', 'Ondrej Duda', 'Harrison Reed', 'Marc Roca', 'Janik Haberer', 'Alfred Duncan']"
555f3a0b,Mario-Hermoso,"['Jules Koundé', 'Edmond Tapsoba', 'Pau Torres', 'Facundo Medina', 'Joško Gvardiol', 'Waldemar Anton', 'Alex Sandro', 'Nacho', 'Hiroki Ito', 'Levi Colwill']"
562a4799,Boubakar-Kouyate,"['Julian Chabot', 'Willy Boly', 'Alberto Dossena', 'Felipe', 'Brendan Chardonnet', 'Christopher Jullien', 'Jaka Bijol', 'Alexander Djiku', 'Ignasi Miquel', 'Antonio Raillo']"
563a68ad,Gary-Medel,
56413b1f,Charles-Aranguiz,
56545648,Roberto-Gonzalez,
56cafd0a,Miguel-Angel-Rubio,"['John Brooks', 'Maximilian Bauer', 'Carl Starfelt', 'Jubal', 'Sepp van den Berg', 'Germán Pezzella', 'Srđan Babić', 'Matija Nastasić', 'Lorenzo Pirola', 'Sebastiano Luperto']"
5762be5c,Atakan-Karazor,"['Fernando', 'Edson Álvarez', 'Julian Weigl', 'Oriol Romeu', 'Fabinho', 'Nicolas Höfler', 'Marten de Roon', 'Enzo Barrenechea', 'Rade Krunić', 'Salih Özcan']"
57827369,Ben-Brereton,"['Jonathan David', 'Sheraldo Becker', 'Arnaud Kalimuendo', 'Raúl de Tomás', 'Ciro Immobile', 'Federico Chiesa', 'Isaac Success', 'Alexis Sánchez', 'Alexander Isak', ""M'Bala Nzola""]"
57c94db2,Mads-Roerslev,"['Renan Lodi', 'Jaume Costa', 'Tyrick Mitchell', 'Óscar Gil', 'Akim Zedadka', 'Isaac Carcelen', 'Adam Smith', 'Domagoj Bradarić', 'Iglesias', 'Gastón Álvarez']"
57d88cf9,Jude-Bellingham,
57e3f0c7,Nicolas-Pepe,"['Anthony Gordon', 'Luis Díaz', 'Ayoze Pérez', 'Raheem Sterling', 'João Félix', 'Kaoru Mitoma', 'Érik Lamela', 'Pedro', 'Ludovic Blas', 'Amine Adli']"
582a5247,Mads-Pedersen,"['Pasquale Mazzocchi', 'Rico Henry', 'Jérôme Roussillon', 'Dimitri Foulquier', 'Damián Suárez', 'Pablo Maffeo', 'Emerson Palmieri', 'Óscar Gil', 'Valentin Gendrey', 'Jordan Zemura']"
5853ac44,Tanguy-Nianzou,"['Joseph Aidoo', 'Ozan Kabak', 'Samuel Umtiti', 'Loïc Bade', 'Leny Yoro', 'Sebastiaan Bornauw', 'Marin Pongračić', 'Germán Pezzella', 'Lilian Brassier', 'Gautier Lloris']"
58a9a4d9,Oliver-Torres,
58ae47b2,Dimitri-Payet,
58e933d2,Christian-Kouame,
592f3158,Oscar-Valentin,"['Rubén Alcaraz', 'Remo Freuler', 'João Gomes', 'Niklas Dorsch', 'Salih Özcan', 'Dani García', 'Will Hughes', 'Ylber Ramadani', 'Roméo Lavia', 'Walace']"
5976f83e,Sergino-Dest,"['Gabriel Suazo', 'Manu Sánchez', 'Andoni Gorosabel', 'Kyle Walker-Peters', 'Manuel Lazzari', 'Jordan Lotomba', 'Sael Kumbedi', 'Iñigo Lekue', 'Melvin Bard', 'Dodô']"
59948ef7,Pereira-Costa-David,"['Mario Götze', 'Bernardo Silva', 'Óliver Torres', 'Rodri', 'Alex Iwobi', 'Mattia Zaccagni', 'Felipe Anderson', 'Lucas Paquetá', 'Dominik Szoboszlai', 'Miguel Almirón']"
59b7d823,Inigo-Lekue,"['Aihen Muñoz', 'Antonino Gallo', 'Jordan Lotomba', 'Jean-Kevin Duverne', 'Jeremy Toljan', 'Liberato Cacace', 'Zeki Çelik', 'Victor Bernth Kristiansen', 'Dimitri Foulquier', 'Bradley Locko']"
59e4b92e,Rani-Khedira,"['Elvis Rexhbeçaj', 'Birama Touré', 'Orel Mangala', 'Tom Krauß', 'Ylber Ramadani', 'Iddrisu Baba', 'Patrick Osterhage', 'Remo Freuler', 'Niklas Dorsch', 'Ismaël Doukouré']"
59e6e5bf,Dominic-Calvert-Lewin,"['Ante Budimir', 'Davie Selke', 'Valentín Castellanos', 'Chris Ramos', 'Jørgen Strand Larsen', 'Martin Satriano', 'Joselu', 'Habib Diallo', 'Dominic Solanke', 'Akor Adams']"
59fcbd6d,Danley-Jean-Jacques,"['Idrissa Gana Gueye', 'Patrick Osterhage', 'Youssef Maleh', 'Ylber Ramadani', 'Tom Krauß', 'Ryan Yates', 'Weston McKennie', 'Janik Haberer', 'Rubén Alcaraz', 'Morten Frendrup']"
5a04fd92,Said-Benrahma,"['Armand Lauriente', 'Takefusa Kubo', 'Jonathan Bamba', 'Cengiz Ünder', 'Dejan Kulusevski', 'Matteo Politano', 'Antony', 'Nico Williams', 'Kaoru Mitoma', 'Ludovic Blas']"
5a08ee41,Federico-Baschirotto,"['Catena', 'Yoann Salmier', 'Matthias Ginter', 'Logan Costa', 'Rodrigo Ely', 'Philipp Lienhart', 'Ohis Felix Uduokhai', 'Srđan Babić', 'Luis Hernández', 'Joe Worrall']"
5a2cb25d,Sofyan-Amrabat,"['Stanislav Lobotka', 'Stijn Spierings', 'Jorginho', 'Fabinho', 'Oliver Skipp', 'Koke', 'Julian Weigl', 'Karol Linetty', 'Danilo Cataldi', 'Laurent Abergel']"
5a626448,Moi-Gomez,
5aa53281,Gianluca-Mancini,"['Philipp Lienhart', 'Gian Marco Ferrari', 'Fabian Schär', 'Matthias Ginter', 'Levi Colwill', 'David Alaba', 'Joško Gvardiol', 'Tuta', 'Federico Gatti', 'Ben Mee']"
5ab0ea87,Sergio-Busquets,"['Emre Can', 'Andrés Guardado', 'Angelo Stiller', 'José Luis García Vayá', 'Jerdy Schouten', 'Moisés Caicedo', 'Marcelo Brozović', 'Fabinho', 'Pierre Højbjerg', 'Azor Matusiwa']"
5acc4a10,Etienne-Capoue,"['Andre-Frank Zambo Anguissa', 'Santi Comesaña', 'Moussa Sissoko', 'Samuel Moutoussamy', 'Djibril Sow', 'Matheus Henrique', 'Tijjani Reijnders', 'Gonzalo Melero', 'Samuele Ricci', 'Hugo Magnetti']"
5ad50391,Josko-Gvardiol,
5ae499d0,Santi-Comesana,"['Éderson', 'Hicham Boudaoui', 'Samuel Moutoussamy', 'Aïssa Laïdouni', 'Konrad Laimer', 'Pablo Barrios', 'Andre-Frank Zambo Anguissa', 'Gavi', 'Conor Gallagher', 'Kouadio Koné']"
5b146df3,Lilian-Brassier,"['Ohis Felix Uduokhai', 'Unai Núñez', 'Mateusz Wieteska', 'Yoann Salmier', 'Germán Pezzella', 'Jean-Charles Castelletto', 'Robin Knoche', 'Oumar Gonzalez', 'Marin Pongračić', 'Marc Guéhi']"
5b1bf5e3,Gael-Kakuta,
5b28b2f6,Josan-,"['Leonardo Spinazzola', 'Juan Cuadrado', 'Manu Sánchez', 'Przemysław Frankowski', 'Caio Henrique Oliveira Silva', 'Giorgos Kyriakopoulos', 'Destiny Udogie', 'Dodô', 'Alberto Moreno', 'José Luis Gayà']"
5b418e15,Sydney-Hooijdonk,
5b847bb0,Artem-Dovbyk,"['Erling Haaland', 'Callum Wilson', 'Ollie Watkins', 'Álvaro Morata', 'Cyle Larin', 'Loïs Openda', 'Cristhian Stuani', 'Robert Lewandowski', 'Harry Kane', 'Romelu Lukaku']"
5b9512c5,Castello-Lukeba,"['Tim Ream', 'Danilo Pereira', 'Leonardo Balerdi', 'Éder Militão', 'Jonathan Tah', 'Willian Pacho', 'Willi Orban', 'Sebastiaan Bornauw', 'Leny Yoro', ""Obite N'Dicka""]"
5bc43860,Brenden-Aaronson,
5c26ca51,Teddy-Teuma,"['Vitinha', 'Luis Alberto', 'Kevin Stöger', 'Harvey Elliott', 'Branco van den Boomen', 'Maxence Caqueret', 'Nicolò Barella', 'Lovro Majer', 'Alexis Mac Allister', 'Enzo Le Fée']"
5c7845f6,Igor-Zubeldia,"['Warmed Omari', 'Nicolò Casale', 'Raúl Albiol', 'William Saliba', 'Diego Llorente', 'Max Kilman', 'Axel Witsel', 'Robin Knoche', 'Santiago Bueno', 'Robin Le Normand']"
5c96b017,Ruben-Garcia,"['Bobby Reid', 'Álvaro García', 'Isaac Palazón Camacho', 'Lucas Paquetá', 'Elba Rashani', 'Lorenzo Pellegrini', 'Lee Jae-sung', 'Jack Harrison', 'Jordan Ayew', 'Mario Götze']"
5cbd1eb0,Tyrick-Mitchell,
5ccc9672,Alejandro-Balde,
5ce0b5ba,Asier-Illarramendi,
5ceba7fc,Karl-Toko-Ekambi,
5d0e0a1f,Adrien-Truffert,
5d4f7d61,Patrik-Schick,
5d68f5b2,Lucas-,
5d8d7454,Frederic-Guilbert,
5d8e331f,Nicolas-Hofler,
5db04597,Pablo-Maffeo,
5db45ee5,Maximilian-Beier,
5ddb8f9f,Danny-Costa,
5de3866c,Patrick-Ciurria,
5dfc6ad5,Axel-Witsel,
5e1028e5,Franco-Cervi,
5e22e2a4,Baptiste-Santamaria,
5e66fa06,Waldemar-Anton,
5e861944,Matteo-Politano,
5ea8ef20,Matteo-Guendouzi,
5eae500a,Romelu-Lukaku,
5ed97752,Iliman-Ndiaye,
5ed9b537,Ibrahima-Konate,
5eecec3d,John-Stones,
5efc5389,Charalambos-Lykogiannis,
5fd5ed86,Gleison-Bremer,
5fdcb075,Thibault-De-Smet,
5ff4ab71,Enzo-Fernandez,
6025fab1,Luka-Modric,
60359288,Javi-Sanchez,
603cb947,Andrej-Kramaric,
6043997c,Gerzino-Nyamsi,
608f2092,Johan-Mojica,
60abea75,Cesar-la-Hoz,
610aa1e9,Luca-Kilian,
61b3978f,Bartosz-Bereszynski,
6250083a,Oliver-Skipp,
6265208f,Joselu-,
62ab9184,Yannick-Gerhardt,
6388e356,Falaye-Sacko,
638a4d71,Marvin-Ducksch,
63b9cc6d,Masaya-Okugawa,
63f04c6c,Alfonso-Pedraza,
6412cc03,Fabio-Vieira,
6434f10d,Rodri-,
645a3363,Angel-Gomes,
647d39d2,Raul-Parra,
6499048c,Andrea-Colpani,
64c14d49,Dion-Lopy,
64e8ed6d,Borja-Mayoral,
64f69877,Kevin-Volland,
65154df0,Rodrigo-Riquelme,
65857fdf,Tim-Skarke,
65c55288,Youssouf-Ndayishimiye,
6605d143,Habib-Diallo,
6613c819,Tomas-Soucek,
6620c21a,Kassoum-Ouattara,
6622454d,Hakim-Ziyech,
6652cf96,Oscar-Gil,
66654daa,Nahuel-Tenaglia,
66b76d44,Emi-Buendia,
6763373d,Miguel-,
6763f716,Leny-Yoro,"['Jonathan Tah', 'Castello Lukeba', 'Joseph Aidoo', 'Tim Ream', 'Pablo Marí', 'Axel Witsel', 'Alessio Romagnoli', 'Ko Itakura', 'Guillermo Maripán', 'Germán Pezzella']"
677da306,Ohis-Felix-Uduokhai,"['Martin Erlic', 'Lilian Brassier', 'Diogo Leite', 'Yoann Salmier', 'Oumar Gonzalez', 'Loïc Bade', 'Germán Pezzella', 'Unai Núñez', 'David García', 'Maxence Lacroix']"
67ac5bb8,Gabriel-Dos-Santos,"['Matthijs de Ligt', 'Sergio Ramos', 'Sven Botman', 'Lewis Dunk', 'Adam Webster', 'Nikola Milenković', 'Stefan de Vrij', 'Jamaal Lascelles', 'Amir Rrahmani', 'Axel Disasi']"
68c28f7e,Abraham-Rando,
691bef82,Daley-Blind,"['Facundo Medina', 'Kevin Vogt', 'Dante', 'Igor', 'Odilon Kossonou', 'Pierre Kalulu', 'Alex Sandro', 'Clément Lenglet', 'Micky van de Ven', 'Jonathan Gradit']"
6928979a,Nicolo-Barella,"['Branco van den Boomen', 'Pascal Groß', 'Bernardo Silva', 'Piotr Zieliński', 'Romano Schmid', 'Lee Kang-in', 'Martin Ødegaard', 'Alexis Mac Allister', 'Rodrigo De Paul', 'Harvey Elliott']"
69384e5d,Neymar-,"['Brahim Díaz', 'Julian Brandt', 'Isco', 'Florian Wirtz', 'Chris Führich', 'James Maddison', 'Jonas Hofmann', 'Oihan Sancet', 'Paulo Dybala', 'Giacomo Bonaventura']"
697295b1,Pedro-Bigas,"['Patrick Mainka', 'Danilho Doekhi', 'Florian Lejeune', 'Robin Koch', 'Nayef Aguerd', 'Mouctar Diakhaby', 'Fabian Schär', 'Ozan Kabak', 'Gabriel Dos Santos', 'Édgar González']"
69cbc8b6,Leandro-Cabrera,"['Ignasi Miquel', 'Edimilson Fernandes', 'Lucas Perrin', 'Flavius Daniliuc', 'Brendan Chardonnet', 'Rafael Tolói', 'Jeffrey Gouweleeuw', 'Boubakar Kouyaté', 'Tuta', ""Danilo D'Ambrosio""]"
69fdb896,Flynn-Downes,"['Niklas Dorsch', 'Remo Freuler', 'Haris Belkebla', 'Tomás Rincón', 'Fernando', 'Salih Özcan', 'Boubakary Soumaré', 'Rani Khedira', 'Óscar Valentín', 'Enzo Barrenechea']"
6a8a7af8,Vinicius-Souza,"['Nicolas Höfler', 'Niklas Dorsch', 'Guido Rodríguez', 'Tom Krauß', 'Fernando', 'João Palhinha', 'Remo Freuler', 'Óscar Valentín', 'Iddrisu Baba', 'Eric Martel']"
6a99e0b1,Inaki-Williams,
6afaebf2,Bryan-Mbeumo,
6b5ea2f4,Gorka-Guruzeta,"['Ivan Toney', 'Lucas Höler', 'Arkadiusz Milik', 'Lucas Boyé', 'Kevin Behrens', 'Jørgen Strand Larsen', 'Michael Gregoritsch', 'Luis Javier Suárez', 'Wout Weghorst', 'Andrea Belotti']"
6b6c793c,Tyrell-Malacia,"['Timothy Castagne', 'Liberato Cacace', 'Thierry Correia', 'Alfonso Espino', 'Aaron Wan-Bissaka', 'Marc Cucurella', 'Emerson Palmieri', 'Sergi Cardona', 'Akim Zedadka', 'Manu Sánchez']"
6b8887c2,Steffen-Tigges,"['Enes Ünal', 'Yoane Wissa', 'Lucas Höler', 'Martin Satriano', 'Raúl Jiménez', 'Krzysztof Piątek', 'Dion Drena Beljo', 'Ibrahima Koné', 'Vedat Muriqi', 'Roger Martí']"
6b9960cf,Warren-Zaire-Emery,
6bb2c084,Andre-Frank-Zambo-Anguissa,"['Étienne Capoue', 'Hicham Boudaoui', 'Santi Comesaña', 'William Carvalho', 'Éderson', 'Pierre Højbjerg', 'Roberto Gagliardini', 'Mahdi Camara', 'Matteo Pessina', 'Conor Gallagher']"
6bca20fe,Enzo-Loiodice,"['Batista Mendy', 'Dion Lopy', 'Jean-Victor Makengo', 'Iñigo Ruiz de Galarreta', 'João Gomes', 'Boubakary Soumaré', 'Ibrahima Sissoko', 'Yunus Musah', 'Samuel Moutoussamy', 'Moussa Sissoko']"
6bd5cd5d,Robin-Knoche,"['Yoann Salmier', 'Daniel Vivian', 'Diego Llorente', 'Lucas Perrin', 'Logan Costa', 'Lilian Brassier', 'Flavius Daniliuc', 'Marc Guéhi', 'Miloš Veljković', 'Unai Núñez']"
6bde367b,Teji-Savanier,
6c203af0,Yves-Bissouma,"['Thomas Partey', 'Eduardo Camavinga', 'Nabil Bentaleb', 'Aurélien Tchouaméni', 'Moisés Caicedo', 'Declan Rice', 'Valentin Rongier', 'Pierre Højbjerg', 'Emre Can', 'Kouadio Koné']"
6c7762c3,Juan-Foyth,"['Joško Gvardiol', 'Liberato Cacace', 'Serge Aurier', 'Joël Veltman', 'Kenny Tete', 'Stefan Posch', 'Kiliann Sildillia', 'Mikkel Desler', 'Bafodé Diakité', 'Nélson Semedo']"
6c811eb7,Carles-Alena,
6ca5ec4b,Alex-Iwobi,
6ce1f46f,Toni-Kroos,"['Joshua Kimmich', 'Hakan Çalhanoğlu', 'Marcelo Brozović', 'Leandro Paredes', 'Ivan Rakitić', 'Billy Gilmour', 'Aleix García', 'Branco van den Boomen', 'Mateo Kovačić', 'Douglas Luiz']"
6ce43701,Youssoufa-Moukoko,"['Yoane Wissa', 'Alexander Sørloth', 'Evan Ferguson', 'Jørgen Strand Larsen', 'Terem Moffi', 'Cody Gakpo', 'Mikel Oyarzabal', 'Neal Maupay', 'Yussuf Poulsen', 'Roger Martí']"
6d0fe035,Mouhamadou-Diarra,
6dfd8f05,Romain-Perraud,"['Kelvin Amian', 'Rubén Peña', 'Frederic Guilbert', 'Emerson Palmieri', 'Tyrick Mitchell', 'Gedeon Kalulu', 'Victor Bernth Kristiansen', 'Alfonso Espino', 'Iglesias', 'Luke Ayling']"
6e058f06,Giacomo-Raspadori,
6e269dd3,Mikkel-Kaufmann,
6e33125f,Kevin-Danso,"['Raphaël Varane', 'Edmond Tapsoba', 'Malick Thiaw', 'Rúben Dias', 'Adam Webster', 'Cenk Özkacar', 'Amir Rrahmani', 'Marin Pongračić', 'Danilo Pereira', 'Waldemar Anton']"
6e7f1353,Morgan-Sanson,"['Lovro Majer', 'Khéphren Thuram', 'Jonathan Bamba', 'Joe Willock', 'Mattias Svanberg', 'Gabriel Veiga', 'Romano Schmid', 'Dwight McNeil', 'Leonardo Bittencourt', 'Lee Kang-in']"
6eaed4eb,Florian-Lejeune,"['Catena', 'Sven Botman', 'Nayef Aguerd', 'Craig Dawson', 'Raphaël Varane', 'Robin Koch', 'Ignasi Miquel', 'Federico Baschirotto', 'Gabriel Dos Santos', 'Gerzino Nyamsi']"
6ec6fde0,Kevin-Akpoguma,"['Ethan Ampadu', 'Nehuén Pérez', 'Marco Friedl', 'Jean-Charles Castelletto', 'Diogo Leite', 'Paweł Dawidowicz', 'Leonardo Balerdi', 'Maxence Lacroix', 'Pierre Kalulu', 'Odilon Kossonou']"
6ecbddf6,Ruben-Vargas,
6eee05f1,Berat-Djimsiti,"['Germán Pezzella', 'Montassar Talbi', 'Lilian Brassier', 'Rasmus Nicolaisen', 'Ohis Felix Uduokhai', 'Ruan', 'Stefan Bell', 'Alexander Djiku', 'Jack Robinson', 'Robin Knoche']"
6f5ec8bb,Facundo-Medina,"['Niklas Süle', 'Joško Gvardiol', 'Mario Hermoso', 'Jules Koundé', 'Edmond Tapsoba', 'Alex Sandro', 'Nico Schlotterbeck', 'Daley Blind', 'Hiroki Ito', 'Eric García']"
6f5f82c0,Andoni-Gorosabel,"['Dimitri Foulquier', 'Kyle Walker', 'Iván Balliu', 'Ashley Young', 'Kyle Walker-Peters', 'Vincent Le Goff', 'Adam Marušić', 'Jonas Föhrenbach', 'Aaron Hickey', 'Domagoj Bradarić']"
6f7d826d,Douglas-Luiz,"['Henrikh Mkhitaryan', 'Bruno Guimarães', 'Wataru Endo', 'Pape Matar Sarr', 'Marcelo Brozović', 'Rodri', 'Vitinha', 'Nikola Moro', 'Răzvan Marin', 'Nicolò Barella']"
6f806d99,Enzo-Le-Fee,
6f8cd6d0,Marcus-Thuram,"['Robert Lewandowski', 'Nicolas Jackson', 'Omar Marmoush', 'Randal Kolo Muani', 'Darwin Núñez', 'Victor Boniface', 'Pierre-Emerick Aubameyang', 'Alexander Isak', 'Gabriel Jesus', 'Terem Moffi']"
6fe90922,Ivan-Perisic,"['Ismail Jakobs', 'Luca Netz', 'Filip Kostić', 'Carlos', 'Denzel Dumfries', 'Álex Moreno', 'Jonathan Clauss', 'Mitchell Weiser', 'Darlin Yongwa', 'Alfonso Pedraza']"
70107d4d,Ivan-Sanchez,"['Alex Iwobi', 'Jordan Ayew', 'Lucas Paquetá', 'Rodri', 'Bernardo Silva', 'Mattia Zaccagni', 'Alexis Saelemaekers', 'Felipe Anderson', 'Gonzalo Plata', 'Gianluca Caprari']"
7091324a,Rafik-Guitane,
70c52749,Birger-Meling,"['Thomas Foket', 'Óscar de Marcos', 'Sael Kumbedi', 'Mikkel Desler', 'Gabriel Suazo', 'Melvin Bard', 'Gideon Mensah', 'Ruben Aguilar', 'Mathías Olivera', 'Caio Henrique Oliveira Silva']"
70d74ece,Karim-Benzema,"['Kylian Mbappé', 'Robert Lewandowski', 'Lionel Messi', 'Rodrygo', 'Victor Boniface', 'Nicolas Jackson', 'Loïs Openda', 'Wissam Ben Yedder', 'Folarin Balogun', 'Darwin Núñez']"
70dcf94d,Janik-Haberer,"['Joan Gonzàlez', 'Patrick Osterhage', 'Maximilian Eggestein', 'Edoardo Bove', 'Aïssa Laïdouni', 'Yunus Musah', 'Weston McKennie', 'Alex Král', 'Vitaly Janelt', 'Youssef Maleh']"
70f8e0bd,Dani-Rodriguez,"['John McGinn', 'Abdoulaye Doucouré', 'Dejan Ljubicic', 'Lazar Samardzic', 'Mattias Svanberg', 'Gabriel Veiga', 'Leonardo Bittencourt', 'Sergi Darder', 'Gonzalo Melero', 'Javier Guerra']"
7111d552,Vinicius-Junior,
7155e3e1,Pape-Gueye,"['Éderson', 'Pablo Barrios', 'Felix Nmecha', 'Youssouf Fofana', 'Pierre Lees-Melou', 'Dominik Kohr', 'Wataru Endo', 'Christian Nørgaard', 'Conor Gallagher', 'Mahdi Camara']"
